year	Name	state	type	all-businesses:ALL:attr_of_total	all-businesses:ALL:attr_value	all-businesses:Self Employed:attr_of_total	all-businesses:Self Employed:attr_value	all-businesses:2-9 Employees:attr_of_total	all-businesses:2-9 Employees:attr_value	all-businesses:10-99 Employees:attr_of_total	all-businesses:10-99 Employees:attr_value	all-businesses:100-499 Employees:attr_of_total	all-businesses:100-499 Employees:attr_value	all-businesses:500+ Employees:attr_of_total	all-businesses:500+ Employees:attr_value	all-businesses:RESIDENT:attr_of_total	all-businesses:RESIDENT:attr_value	all-businesses:NONRESIDENT:attr_of_total	all-businesses:NONRESIDENT:attr_value	all-businesses:NONCOMMERCIAL:attr_of_total	all-businesses:NONCOMMERCIAL:attr_value	nonresident-businesses:NONCOMMERCIAL:attr_of_total	nonresident-businesses:NONCOMMERCIAL:attr_value	nonresident-businesses:Self-Employed (1):attr_of_total	nonresident-businesses:Self-Employed (1):attr_value	nonresident-businesses:2-9 Employees:attr_of_total	nonresident-businesses:2-9 Employees:attr_value	nonresident-businesses:Stage 2 (10-99):attr_of_total	nonresident-businesses:Stage 2 (10-99):attr_value	nonresident-businesses:Stage 3 (100-499):attr_of_total	nonresident-businesses:Stage 3 (100-499):attr_value	nonresident-businesses:Stage 4 (500+):attr_of_total	nonresident-businesses:Stage 4 (500+):attr_value	nonresident-businesses:RESIDENT:attr_of_total	nonresident-businesses:RESIDENT:attr_value	nonresident-businesses:NONRESIDENT:attr_of_total	nonresident-businesses:NONRESIDENT:attr_value	nonresident-businesses:NONCOMMERCIAL:attr_of_total	nonresident-businesses:NONCOMMERCIAL:attr_value	nonresident-businesses:NONRESIDENT:attr_of_total	nonresident-businesses:NONRESIDENT:attr_value	nonresident-businesses:Self-Employed (1):attr_of_total	nonresident-businesses:Self-Employed (1):attr_value	nonresident-businesses:2-9 Employees:attr_of_total	nonresident-businesses:2-9 Employees:attr_value	nonresident-businesses:Stage 2 (10-99):attr_of_total	nonresident-businesses:Stage 2 (10-99):attr_value	nonresident-businesses:Stage 3 (100-499):attr_of_total	nonresident-businesses:Stage 3 (100-499):attr_value	nonresident-businesses:Stage 4 (500+):attr_of_total	nonresident-businesses:Stage 4 (500+):attr_value	nonresident-businesses:RESIDENT:attr_of_total	nonresident-businesses:RESIDENT:attr_value	nonresident-businesses:NONRESIDENT:attr_of_total	nonresident-businesses:NONRESIDENT:attr_value	nonresident-businesses:NONCOMMERCIAL:attr_of_total	nonresident-businesses:NONCOMMERCIAL:attr_value	resident-businesses:RESIDENT:attr_of_total	resident-businesses:RESIDENT:attr_value	resident-businesses:Self-Employed (1):attr_of_total	resident-businesses:Self-Employed (1):attr_value	resident-businesses:2-9 Employees:attr_of_total	resident-businesses:2-9 Employees:attr_value	resident-businesses:Stage 2 (10-99):attr_of_total	resident-businesses:Stage 2 (10-99):attr_value	resident-businesses:Stage 3 (100-499):attr_of_total	resident-businesses:Stage 3 (100-499):attr_value	resident-businesses:Stage 4 (500+):attr_of_total	resident-businesses:Stage 4 (500+):attr_value	resident-businesses:RESIDENT:attr_of_total	resident-businesses:RESIDENT:attr_value	resident-businesses:NONRESIDENT:attr_of_total	resident-businesses:NONRESIDENT:attr_value	resident-businesses:NONCOMMERCIAL:attr_of_total	resident-businesses:NONCOMMERCIAL:attr_value	Total-Gained:GAINED:attr_of_total	Total-Gained:GAINED:attr_value	Total-Gained:Self-Employed (1):attr_of_total	Total-Gained:Self-Employed (1):attr_value	Total-Gained:2-9 Employees:attr_of_total	Total-Gained:2-9 Employees:attr_value	Total-Gained:Stage 2 (10-99):attr_of_total	Total-Gained:Stage 2 (10-99):attr_value	Total-Gained:Stage 3 (100-499):attr_of_total	Total-Gained:Stage 3 (100-499):attr_value	Total-Gained:Stage 4 (500+):attr_of_total	Total-Gained:Stage 4 (500+):attr_value	Total-Gained:GROWTH FACTORS:attr_of_total	Total-Gained:GROWTH FACTORS:attr_value	Total-Gained:New Startups:attr_of_total	Total-Gained:New Startups:attr_value	Total-Gained:Expansion Startups:attr_of_total	Total-Gained:Expansion Startups:attr_value	Total-Gained:Expansions:attr_of_total	Total-Gained:Expansions:attr_value	Total-Gained:Move In:attr_of_total	Total-Gained:Move In:attr_value	All-Jobs:ALL:attr_of_total	All-Jobs:ALL:attr_value	All-Jobs:Self-Employed (1):attr_of_total	All-Jobs:Self-Employed (1):attr_value	All-Jobs:2-9 Employees:attr_of_total	All-Jobs:2-9 Employees:attr_value	All-Jobs:10-99 Employees:attr_of_total	All-Jobs:10-99 Employees:attr_value	All-Jobs:100-499 Employees:attr_of_total	All-Jobs:100-499 Employees:attr_value	All-Jobs:500+ Employees:attr_of_total	All-Jobs:500+ Employees:attr_value	All-Jobs:RESIDENT:attr_of_total	All-Jobs:RESIDENT:attr_value	All-Jobs:NONRESIDENT:attr_of_total	All-Jobs:NONRESIDENT:attr_value	All-Jobs:NONCOMMERCIAL:attr_of_total	All-Jobs:NONCOMMERCIAL:attr_value	Total-Lost:LOST:attr_of_total	Total-Lost:LOST:attr_value	Total-Lost:Self-Employed (1):attr_of_total	Total-Lost:Self-Employed (1):attr_value	Total-Lost:2-9 Employees:attr_of_total	Total-Lost:2-9 Employees:attr_value	Total-Lost:Stage 2 (10-99):attr_of_total	Total-Lost:Stage 2 (10-99):attr_value	Total-Lost:Stage 3 (100-499):attr_of_total	Total-Lost:Stage 3 (100-499):attr_value	Total-Lost:Stage 4 (500+):attr_of_total	Total-Lost:Stage 4 (500+):attr_value	Total-Lost:GROWTH FACTORS:attr_of_total	Total-Lost:GROWTH FACTORS:attr_value	Total-Lost:Closings:attr_of_total	Total-Lost:Closings:attr_value	Total-Lost:Contractions:attr_of_total	Total-Lost:Contractions:attr_value	Total-Lost:Move Out:attr_of_total	Total-Lost:Move Out:attr_value	change:GAINED:attr_of_total	change:GAINED:attr_value	change:LOST:attr_of_total	change:LOST:attr_value	change:NET CHANGE:attr_of_total	change:NET CHANGE:attr_value	All-Sales:ALL:attr_of_total	All-Sales:ALL:attr_value	All-Sales:Self Employed:attr_of_total	All-Sales:Self Employed:attr_value	All-Sales:2-9 Employees:attr_of_total	All-Sales:2-9 Employees:attr_value	All-Sales:10-99 Employees:attr_of_total	All-Sales:10-99 Employees:attr_value	All-Sales:100-499 Employees:attr_of_total	All-Sales:100-499 Employees:attr_value	All-Sales:500+ Employees:attr_of_total	All-Sales:500+ Employees:attr_value	All-Sales:RESIDENT:attr_of_total	All-Sales:RESIDENT:attr_value	All-Sales:NONRESIDENT:attr_of_total	All-Sales:NONRESIDENT:attr_value	All-Sales:NONCOMMERCIAL:attr_of_total	All-Sales:NONCOMMERCIAL:attr_value	Sales-Per-Establishment:SALES PER BUSINESS:attr_of_total	Sales-Per-Establishment:SALES PER BUSINESS:attr_value	Sales-Per-Establishment:Self Employed (1):attr_of_total	Sales-Per-Establishment:Self Employed (1):attr_value	Sales-Per-Establishment:2-9 Employees:attr_of_total	Sales-Per-Establishment:2-9 Employees:attr_value	Sales-Per-Establishment:10-99 Employees:attr_of_total	Sales-Per-Establishment:10-99 Employees:attr_value	Sales-Per-Establishment:100-499 Employees:attr_of_total	Sales-Per-Establishment:100-499 Employees:attr_value	Sales-Per-Establishment:500+ Employees:attr_of_total	Sales-Per-Establishment:500+ Employees:attr_value	Sales-Per-Establishment:RESIDENT:attr_of_total	Sales-Per-Establishment:RESIDENT:attr_value	Sales-Per-Establishment:NONRESIDENT:attr_of_total	Sales-Per-Establishment:NONRESIDENT:attr_value	Sales-Per-Establishment:NONCOMMERCIAL:attr_of_total	Sales-Per-Establishment:NONCOMMERCIAL:attr_value	Sales-Per-Employee:SALES PER EMPLOYEE:attr_of_total	Sales-Per-Employee:SALES PER EMPLOYEE:attr_value	Sales-Per-Employee:Self Employed (1):attr_of_total	Sales-Per-Employee:Self Employed (1):attr_value	Sales-Per-Employee:2-9 Employees:attr_of_total	Sales-Per-Employee:2-9 Employees:attr_value	Sales-Per-Employee:10-99 Employees:attr_of_total	Sales-Per-Employee:10-99 Employees:attr_value	Sales-Per-Employee:100-499 Employees:attr_of_total	Sales-Per-Employee:100-499 Employees:attr_value	Sales-Per-Employee:500+ Employees:attr_of_total	Sales-Per-Employee:500+ Employees:attr_value	Sales-Per-Employee:RESIDENT:attr_of_total	Sales-Per-Employee:RESIDENT:attr_value	Sales-Per-Employee:NONRESIDENT:attr_of_total	Sales-Per-Employee:NONRESIDENT:attr_value	Sales-Per-Employee:NONCOMMERCIAL:attr_of_total	Sales-Per-Employee:NONCOMMERCIAL:attr_value
2002	Brunswick (VA)	Virginia	county	100	478	17.4	83	63.8	305	17.2	82	1.7	8	0.0	0	66.1*	316	6.5*	31	27.4*	131	100	131	17.557252	23	63.358779	83	17.557252	23	1.526718	2	0.000000	0	66.1*	316	6.5*	31	27.4*	131	100	31	3.225806	1	61.290323	19	29.032258	9	6.451613	2	0.000000	0	66.1*	316	6.5*	31	27.4*	131	100	316	18.670886	59	64.240506	203	15.822785	50	1.265823	4	0.000000	0	66.1*	316	6.5*	31	27.4*	131	100	480	2.7	13	46.0	221	51.2	246	0.0	0	0.0	0	100	480	65.8	316	1.9	9	29.4	141	2.9	14	100	4,891	1.7	83	23.1	1,131	46.4	2,267	28.8	1,410	0.0	0	56.8*	2,776	14.7*	719	28.5*	1,396	100	270	4.4	12	33.3	90	54.8	148	7.4	20	0.0	0	100	270	42.6	115	57.4	155	0.0	0	9.8	480	5.5	270	4.3	210	100	$619.1M	1.8	$10.9M	39.3	$243.1M	47.5	$294.0M	11.5	$71.2M	0.0	$0.0	76.7*	$475.2M	21.5*	$133.2M	1.7*	$10.8M	100	$1,295,280	NA	$130,964	NA	$797,108	NA	$3,585,439	NA	$8,893,750	NA	$0	NA	$1,503,687	NA	$4,297,032	NA	$82,221	100	$126,588	NA	$130,964	NA	$214,958	NA	$129,689	NA	$50,461	NA	$0	NA	$171,169	NA	$185,268	NA	$7,716
2003	Brunswick (VA)	Virginia	county	100	548	15.7	86	67.5	370	15.7	86	1.1	6	0.0	0	65.1*	357	5.5*	30	29.4*	161	100	161	14.285714	23	70.807453	114	13.664596	22	1.242236	2	0.000000	0	65.1*	357	5.5*	30	29.4*	161	100	30	6.666667	2	56.666667	17	30.000000	9	6.666667	2	0.000000	0	65.1*	357	5.5*	30	29.4*	161	100	357	17.086835	61	66.946779	239	15.406162	55	0.560224	2	0.000000	0	65.1*	357	5.5*	30	29.4*	161	100	429	3.0	13	66.4	285	30.5	131	0.0	0	0.0	0	100	429	86.9	373	0.0	0	4.9	21	8.2	35	100	4,902	1.8	86	27.0	1,325	48.1	2,356	23.2	1,135	0.0	0	55.5*	2,722	14.9*	730	29.6*	1,450	100	418	2.4	10	23.4	98	27.8	116	46.4	194	0.0	0	100	418	51.9	217	31.1	130	17.0	71	8.8	429	8.5	418	0.2	11	100	$588.9M	1.8	$10.6M	45.2	$266.4M	51.0	$300.3M	2.0	$11.6M	0.0	$0.0	75.4*	$444.0M	22.8*	$134.4M	1.8*	$10.5M	100	$1,074,589	NA	$123,814	NA	$719,932	NA	$3,491,302	NA	$1,933,333	NA	$0	NA	$1,243,675	NA	$4,480,000	NA	$65,112	100	$120,130	NA	$123,814	NA	$201,038	NA	$127,441	NA	$10,220	NA	$0	NA	$163,112	NA	$184,110	NA	$7,230
2004	Brunswick (VA)	Virginia	county	100	531	15.3	81	67.8	360	16.0	85	0.9	5	0.0	0	65.9*	350	5.8*	31	28.2*	150	100	150	14.000000	21	71.333333	107	14.000000	21	0.666667	1	0.000000	0	65.9*	350	5.8*	31	28.2*	150	100	31	6.451613	2	54.838710	17	32.258065	10	6.451613	2	0.000000	0	65.9*	350	5.8*	31	28.2*	150	100	350	16.571429	58	67.428571	236	15.428571	54	0.571429	2	0.000000	0	65.9*	350	5.8*	31	28.2*	150	100	262	11.5	30	60.7	159	27.9	73	0.0	0	0.0	0	100	262	61.1	160	1.9	5	32.8	86	4.2	11	100	4,595	1.8	81	27.9	1,284	48.9	2,245	21.4	985	0.0	0	57.8*	2,654	15.8*	724	26.5*	1,217	100	569	1.8	10	30.6	174	41.3	235	26.4	150	0.0	0	100	569	76.8	437	18.5	105	4.7	27	5.7	262	12.4	569	-6.7	-307	100	$548.3M	1.9	$10.6M	43.1	$236.5M	52.8	$289.6M	2.1	$11.6M	0.0	$0.0	75.2*	$412.2M	23.0*	$126.1M	1.8*	$10.1M	100	$1,032,612	NA	$131,111	NA	$657,039	NA	$3,406,624	NA	$2,320,000	NA	$0	NA	$1,177,626	NA	$4,066,968	NA	$67,147	100	$119,329	NA	$131,111	NA	$184,217	NA	$128,981	NA	$11,777	NA	$0	NA	$155,301	NA	$174,138	NA	$8,276
2005	Brunswick (VA)	Virginia	county	100	545	17.2	94	66.1	360	15.8	86	0.9	5	0.0	0	66.4*	362	5.9*	32	27.7*	151	100	151	17.218543	26	68.874172	104	13.245033	20	0.662252	1	0.000000	0	66.4*	362	5.9*	32	27.7*	151	100	32	9.375000	3	50.000000	16	34.375000	11	6.250000	2	0.000000	0	66.4*	362	5.9*	32	27.7*	151	100	362	17.955801	65	66.298343	240	15.193370	55	0.552486	2	0.000000	0	66.4*	362	5.9*	32	27.7*	151	100	327	1.5	5	52.3	171	46.2	151	0.0	0	0.0	0	100	327	71.3	233	0.0	0	17.4	57	11.3	37	100	4,646	2.0	94	28.0	1,299	48.8	2,268	21.2	985	0.0	0	57.6*	2,677	16.5*	765	25.9*	1,204	100	276	0.4	1	58.0	160	41.7	115	0.0	0	0.0	0	100	276	57.6	159	38.8	107	3.6	10	7.0	327	5.9	276	1.1	51	100	$553.6M	2.0	$11.3M	41.5	$229.9M	54.3	$300.7M	2.1	$11.6M	0.0	$0.0	70.1*	$387.9M	28.5*	$158.0M	1.4*	$7.6M	100	$1,015,730	NA	$120,500	NA	$638,686	NA	$3,496,733	NA	$2,320,000	NA	$0	NA	$1,071,685	NA	$4,936,938	NA	$50,603	100	$119,150	NA	$120,500	NA	$177,003	NA	$132,592	NA	$11,777	NA	$0	NA	$144,920	NA	$206,512	NA	$6,346
2006	Brunswick (VA)	Virginia	county	100	560	16.4	92	66.4	372	16.2	91	0.9	5	0.0	0	67.0*	375	6.1*	34	27.0*	151	100	151	17.880795	27	66.225166	100	15.231788	23	0.662252	1	0.000000	0	67.0*	375	6.1*	34	27.0*	151	100	34	8.823529	3	52.941176	18	32.352941	11	5.882353	2	0.000000	0	67.0*	375	6.1*	34	27.0*	151	100	375	16.533333	62	67.733333	254	15.200000	57	0.533333	2	0.000000	0	67.0*	375	6.1*	34	27.0*	151	100	447	1.8	8	38.9	174	59.3	265	0.0	0	0.0	0	100	447	89.7	401	0.0	0	8.9	40	1.3	6	100	4,898	1.9	92	27.7	1,356	50.3	2,465	20.1	985	0.0	0	57.7*	2,825	16.0*	782	26.4*	1,291	100	195	5.1	10	39.5	77	55.4	108	0.0	0	0.0	0	100	195	90.8	177	1.0	2	8.2	16	9.1	447	4.0	195	5.1	252	100	$672.2M	1.8	$12.0M	43.7	$293.5M	52.8	$355.1M	1.7	$11.6M	0.0	$0.0	69.8*	$469.5M	29.0*	$195.0M	1.1*	$7.6M	100	$1,200,307	NA	$130,174	NA	$788,901	NA	$3,902,473	NA	$2,320,000	NA	$0	NA	$1,251,992	NA	$5,736,294	NA	$50,603	100	$137,234	NA	$130,174	NA	$216,424	NA	$144,067	NA	$11,777	NA	$0	NA	$166,194	NA	$249,404	NA	$5,919
2007	Brunswick (VA)	Virginia	county	100	552	15.2	84	67.6	373	16.1	89	1.1	6	0.0	0	65.8*	363	6.0*	33	28.3*	156	100	156	17.307692	27	69.230769	108	12.820513	20	0.641026	1	0.000000	0	65.8*	363	6.0*	33	28.3*	156	100	33	9.090909	3	51.515152	17	33.333333	11	6.060606	2	0.000000	0	65.8*	363	6.0*	33	28.3*	156	100	363	14.876033	54	68.319559	248	15.977961	58	0.826446	3	0.000000	0	65.8*	363	6.0*	33	28.3*	156	100	832	0.8	7	35.1	292	23.2	193	40.9	340	0.0	0	100	832	64.8	539	1.0	8	31.6	263	2.6	22	100	5,305	1.6	84	25.8	1,371	49.7	2,635	22.9	1,215	0.0	0	60.7*	3,220	15.1*	803	24.2*	1,282	100	425	2.6	11	57.4	244	32.0	136	8.0	34	0.0	0	100	425	65.6	279	32.9	140	1.4	6	15.7	832	8.0	425	7.7	407	100	$669.2M	1.8	$11.8M	40.2	$268.8M	56.3	$377.0M	1.7	$11.6M	0.0	$0.0	68.7*	$459.6M	30.8*	$206.0M	0.5*	$3.6M	100	$1,212,361	NA	$140,940	NA	$720,694	NA	$4,235,562	NA	$1,933,333	NA	$0	NA	$1,266,135	NA	$6,243,091	NA	$23,038	100	$126,149	NA	$140,940	NA	$196,075	NA	$143,061	NA	$9,547	NA	$0	NA	$142,735	NA	$256,565	NA	$2,803
2008	Brunswick (VA)	Virginia	county	100	544	15.4	84	66.5	362	17.1	93	0.9	5	0.0	0	66.0*	359	5.5*	30	28.5*	155	100	155	16.774194	26	68.387097	106	14.193548	22	0.645161	1	0.000000	0	66.0*	359	5.5*	30	28.5*	155	100	30	3.333333	1	56.666667	17	33.333333	10	6.666667	2	0.000000	0	66.0*	359	5.5*	30	28.5*	155	100	359	15.877437	57	66.573816	239	16.991643	61	0.557103	2	0.000000	0	66.0*	359	5.5*	30	28.5*	155	100	307	2.9	9	69.1	212	28.0	86	0.0	0	0.0	0	100	307	67.8	208	2.9	9	28.7	88	0.7	2	100	5,171	1.6	84	26.1	1,350	50.7	2,622	21.6	1,115	0.0	0	60.0*	3,104	15.0*	777	24.9*	1,290	100	441	1.4	6	37.0	163	39.0	172	22.7	100	0.0	0	100	441	80.0	353	10.2	45	9.8	43	5.9	307	8.5	441	-2.6	-134	100	$715.6M	1.5	$11.0M	38.1	$272.4M	58.8	$420.5M	1.6	$11.6M	0.0	$0.0	68.2*	$487.9M	31.4*	$224.4M	0.5*	$3.2M	100	$1,315,384	NA	$131,083	NA	$752,552	NA	$4,521,871	NA	$2,320,000	NA	$0	NA	$1,359,019	NA	$7,481,300	NA	$20,916	100	$138,381	NA	$131,083	NA	$201,796	NA	$160,387	NA	$10,404	NA	$0	NA	$157,180	NA	$288,853	NA	$2,513
2009	Brunswick (VA)	Virginia	county	100	550	15.5	85	67.8	373	15.8	87	0.9	5	0.0	0	67.5*	371	5.6*	31	26.9*	148	100	148	16.216216	24	68.243243	101	14.864865	22	0.675676	1	0.000000	0	67.5*	371	5.6*	31	26.9*	148	100	31	6.451613	2	58.064516	18	29.032258	9	6.451613	2	0.000000	0	67.5*	371	5.6*	31	26.9*	148	100	371	15.902965	59	68.463612	254	15.094340	56	0.539084	2	0.000000	0	67.5*	371	5.6*	31	26.9*	148	100	305	2.0	6	73.1	223	24.9	76	0.0	0	0.0	0	100	305	45.6	139	1.0	3	34.1	104	19.3	59	100	5,044	1.7	85	27.5	1,385	48.8	2,459	22.1	1,115	0.0	0	59.1*	2,980	15.2*	766	25.7*	1,298	100	432	1.2	5	31.2	135	67.6	292	0.0	0	0.0	0	100	432	59.0	255	37.5	162	3.5	15	6.0	305	8.6	432	-2.5	-127	100	$671.0M	1.7	$11.2M	42.2	$283.4M	54.4	$364.8M	1.7	$11.6M	0.0	$0.0	70.4*	$472.7M	29.1*	$195.4M	0.4*	$2.9M	100	$1,220,062	NA	$131,776	NA	$759,853	NA	$4,193,195	NA	$2,320,000	NA	$0	NA	$1,274,216	NA	$6,304,581	NA	$19,311	100	$133,036	NA	$131,776	NA	$204,639	NA	$148,356	NA	$10,404	NA	$0	NA	$158,636	NA	$255,146	NA	$2,202
2010	Brunswick (VA)	Virginia	county	100	569	15.8	90	67.7	385	15.8	90	0.7	4	0.0	0	67.8*	386	6.0*	34	26.2*	149	100	149	16.778523	25	68.456376	102	14.765101	22	0.000000	0	0.000000	0	67.8*	386	6.0*	34	26.2*	149	100	34	5.882353	2	52.941176	18	35.294118	12	5.882353	2	0.000000	0	67.8*	386	6.0*	34	26.2*	149	100	386	16.321244	63	68.652850	265	14.507772	56	0.518135	2	0.000000	0	67.8*	386	6.0*	34	26.2*	149	100	385	2.9	11	41.8	161	55.3	213	0.0	0	0.0	0	100	385	73.5	283	8.8	34	13.8	53	3.9	15	100	4,744	1.9	90	30.0	1,422	53.9	2,557	14.2	675	0.0	0	64.8*	3,076	17.0*	808	18.1*	860	100	685	1.3	9	16.4	112	18.1	124	64.2	440	0.0	0	100	685	87.6	600	12.1	83	0.3	2	8.1	385	14.4	685	-6.3	-300	100	$690.8M	1.5	$10.5M	41.9	$289.5M	54.9	$379.2M	1.7	$11.6M	0.0	$0.0	70.9*	$489.9M	28.7*	$198.1M	0.4*	$2.8M	100	$1,214,146	NA	$117,211	NA	$751,979	NA	$4,213,200	NA	$2,900,000	NA	$0	NA	$1,269,301	NA	$5,827,206	NA	$18,617	100	$145,626	NA	$117,211	NA	$203,595	NA	$148,294	NA	$17,185	NA	$0	NA	$159,282	NA	$245,204	NA	$3,226
2011	Brunswick (VA)	Virginia	county	100	725	14.2	103	72.4	525	13.2	96	0.1	1	0.0	0	71.7*	520	4.8*	35	23.4*	170	100	170	19.411765	33	67.647059	115	12.941176	22	0.000000	0	0.000000	0	71.7*	520	4.8*	35	23.4*	170	100	35	5.714286	2	57.142857	20	34.285714	12	2.857143	1	0.000000	0	71.7*	520	4.8*	35	23.4*	170	100	520	13.076923	68	75.000000	390	11.923077	62	0.000000	0	0.000000	0	71.7*	520	4.8*	35	23.4*	170	100	810	2.3	19	76.5	620	21.1	171	0.0	0	0.0	0	100	810	92.6	750	4.3	35	2.6	21	0.5	4	100	4,843	2.1	103	39.6	1,918	55.2	2,672	3.1	150	0.0	0	67.0*	3,244	13.9*	674	19.1*	925	100	711	1.7	12	17.3	123	14.5	103	66.5	473	0.0	0	100	711	28.7	204	70.5	501	0.8	6	16.7	810	14.7	711	2.0	99	100	$759.0M	1.3	$10.1M	48.4	$367.1M	48.8	$370.2M	1.5	$11.6M	0.0	$0.0	72.3*	$549.1M	27.3*	$207.0M	0.4*	$2.8M	100	$1,046,886	NA	$97,689	NA	$699,326	NA	$3,856,083	NA	$11,600,000	NA	$0	NA	$1,056,017	NA	$5,915,686	NA	$16,553	100	$156,719	NA	$97,689	NA	$191,421	NA	$138,542	NA	$77,333	NA	$0	NA	$169,275	NA	$307,194	NA	$3,042
2012	Brunswick (VA)	Virginia	county	100	812	11.3	92	74.6	606	13.7	111	0.4	3	0.0	0	73.0*	593	4.7*	38	22.3*	181	100	181	19.337017	35	66.850829	121	13.259669	24	0.552486	1	0.000000	0	73.0*	593	4.7*	38	22.3*	181	100	38	5.263158	2	52.631579	20	39.473684	15	2.631579	1	0.000000	0	73.0*	593	4.7*	38	22.3*	181	100	593	9.274874	55	78.414840	465	12.141653	72	0.168634	1	0.000000	0	73.0*	593	4.7*	38	22.3*	181	100	1,411	0.7	10	33.1	467	66.2	934	0.0	0	0.0	0	100	1,411	54.7	772	2.1	30	41.2	581	2.0	28	100	6,015	1.5	92	36.8	2,211	49.4	2,972	12.3	740	0.0	0	64.4*	3,873	11.8*	711	23.8*	1,431	100	239	7.9	19	68.2	163	23.8	57	0.0	0	0.0	0	100	239	93.7	224	6.3	15	0.0	0	23.5	1,411	4.0	239	19.5	1,172	100	$857.9M	0.9	$7.5M	48.3	$414.3M	47.2	$404.7M	3.7	$31.4M	0.0	$0.0	72.3*	$620.2M	27.2*	$233.1M	0.5*	$4.6M	100	$1,056,514	NA	$81,750	NA	$683,644	NA	$3,646,216	NA	$10,450,000	NA	$0	NA	$1,045,848	NA	$6,135,289	NA	$25,193	100	$142,625	NA	$81,750	NA	$187,376	NA	$136,181	NA	$42,365	NA	$0	NA	$160,131	NA	$327,906	NA	$3,187
2013	Brunswick (VA)	Virginia	county	100	739	11.5	85	74.7	552	13.4	99	0.4	3	0.0	0	71.2*	526	5.7*	42	23.1*	171	100	171	18.128655	31	66.666667	114	14.619883	25	0.584795	1	0.000000	0	71.2*	526	5.7*	42	23.1*	171	100	42	4.761905	2	54.761905	23	38.095238	16	2.380952	1	0.000000	0	71.2*	526	5.7*	42	23.1*	171	100	526	9.885932	52	78.897338	415	11.026616	58	0.190114	1	0.000000	0	71.2*	526	5.7*	42	23.1*	171	100	354	3.4	12	77.4	274	19.2	68	0.0	0	0.0	0	100	354	65.0	230	5.9	21	22.0	78	7.1	25	100	5,536	1.5	85	36.5	2,021	48.6	2,690	13.4	740	0.0	0	60.5*	3,350	14.0*	775	25.5*	1,411	100	734	2.2	16	60.8	446	37.1	272	0.0	0	0.0	0	100	734	62.7	460	37.3	274	0.0	0	6.4	354	13.3	734	-6.9	-380	100	$1.1B	0.9	$9.8M	36.8	$413.9M	60.1	$676.0M	2.2	$24.7M	0.0	$0.0	61.6*	$692.9M	38.0*	$427.0M	0.4*	$4.6M	100	$1,521,585	NA	$115,753	NA	$749,793	NA	$6,828,707	NA	$8,228,000	NA	$0	NA	$1,317,325	NA	$10,165,714	NA	$26,772	100	$203,116	NA	$115,753	NA	$204,793	NA	$251,317	NA	$33,357	NA	$0	NA	$206,840	NA	$550,916	NA	$3,245
2014	Brunswick (VA)	Virginia	county	100	696	12.1	84	72.7	506	14.8	103	0.4	3	0.0	0	68.8*	479	6.3*	44	24.9*	173	100	173	18.497110	32	66.473988	115	14.450867	25	0.578035	1	0.000000	0	68.8*	479	6.3*	44	24.9*	173	100	44	4.545455	2	52.272727	23	40.909091	18	2.272727	1	0.000000	0	68.8*	479	6.3*	44	24.9*	173	100	479	10.438413	50	76.826722	368	12.526096	60	0.208768	1	0.000000	0	68.8*	479	6.3*	44	24.9*	173	100	487	2.1	10	77.4	377	20.5	100	0.0	0	0.0	0	100	487	55.6	271	3.5	17	39.6	193	1.2	6	100	5,486	1.5	84	33.9	1,859	51.1	2,803	13.5	740	0.0	0	58.3*	3,198	16.1*	881	25.6*	1,407	100	537	1.7	9	62.0	333	36.3	195	0.0	0	0.0	0	100	537	96.6	519	3.4	18	0.0	0	8.9	487	9.8	537	-0.9	-50	100	$1.1B	0.9	$10.1M	33.0	$374.7M	64.0	$726.7M	2.2	$24.7M	0.0	$0.0	59.1*	$671.1M	40.5*	$460.5M	0.4*	$4.6M	100	$1,632,434	NA	$120,714	NA	$740,484	NA	$7,055,000	NA	$8,228,000	NA	$0	NA	$1,400,971	NA	$10,466,841	NA	$26,405	100	$207,104	NA	$120,714	NA	$201,552	NA	$259,245	NA	$33,357	NA	$0	NA	$209,839	NA	$522,748	NA	$3,247
